Lexical item,Level,Topic,Subtopic,Lemma,Count,Total,Frequency,TFIDF,Tree,Context words,Context count per word,Context count,Context total,Context frequency,Context TFIDF,Context tree
Cliente,B2,Compras y tiendas,De compras,[['cliente']],3,31956,9.38790837401427e-05,9.512969185512402e-05,"(7, 8, 7.333333333333333, 4, 6, 5.0)","{'poder', 'el', 'citar', 'uno', 'a', 'esperar', 'guapo', 'ser', '…'}","[103, 1009, 2, 531, 581, 30, 6, 444, 81]",309.6666666666667,31956,0.009690407643843619,0.004614861519863953,"(2.7777777777777777, 20.333333333333332, 7.153972188086806, 1.6666666666666667, 13.11111111111111, 4.60034285502966)"
Cobarde ,B2,Individuo y relaciones personales,Valores y comportamientos personales,[['cobarde']],1,31956,3.1293027913380896e-05,0.00012726714854906622,"(7, 7, 7.0, 3, 3, 3.0)","{'uno', 'porque', 'ser'}","[531, 48, 444]",341.0,31956,0.010670922518462887,0.0065164925992568,"(2.3333333333333335, 25, 8.107866340917187, 1, 17, 4.784986257443885)"
Cobertizo,B1,Geografía y naturaleza,En el campo,[['cobertizo']],0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Cobertura,B1,Medios de comunicación,Teléfono,[['cobertura']],0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Cobrar,B1,Economía,Economía,[['cobrar']],3,31956,9.38790837401427e-05,0.00010954542435147301,"(5, 10, 6.666666666666667, 3, 6, 4.666666666666667)","{'ese', 'otro', 'en', 'por', 'dimensión', 'peseta', 'no', 'parecer', 'uno', '600', 'duro', 'distinto', 'haber', 'de', 'terraza', 'tiempo'}","[132, 69, 425, 200, 1, 5, 432, 54, 531, 1, 9, 6, 346, 746, 3, 40]",187.5,31956,0.005867442733758919,0.0036137946380128583,"(3.125, 18.5625, 7.553281393966475, 1.8125, 12.875, 4.751454662458308)"
Cocer ,B1,Alimentación,"Alimentación sana / menús, platos, recetas",[['cocer']],0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Coche,A1-A2,"Viajes, transportes y alojamiento",Medios de transporte,[['coche']],17,31956,0.0005319814745274753,0.0005957816203094605,"(3, 19, 8.058823529411764, 1, 7, 4.235294117647059)","{'caballo', 'mismo', 'no', 'girar', 'grande', 'a', 'rosa', 'dejar', 'él', 'tener', 'llave', 'mi', 'último', 'con', 'haber', 'su', 'ya', 'ser', 'para', 'acordar', 'juguete', 'parar', 'salir', 'reparar', 'aceite', 'donde', 'jorge', 'problema', 'vez', 'frenazo', 'aparcar', 'uno', 'qué', 'y', 'de', 'extranjero', 'buscar', 'pero', 'en', 'el', 'doble', 'repuesto', 'negro'}","[3, 37, 432, 2, 12, 581, 19, 31, 735, 183, 4, 48, 14, 219, 346, 248, 85, 444, 136, 8, 1, 3, 34, 1, 2, 26, 34, 16, 54, 1, 4, 531, 131, 590, 746, 8, 24, 167, 425, 1009, 2, 1, 10]",172.25581395348837,31956,0.005390405994288658,0.0030599211693274004,"(3.813953488372093, 18.11627906976744, 8.144673703867868, 1.9534883720930232, 11.930232558139535, 4.619466896355066)"
Cocido,B1,Alimentación,"Alimentación sana / menús, platos, recetas",[['cocido']],0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Cocina,A1-A2,Vivienda,Casa,[['cocina']],1,31956,3.1293027913380896e-05,1.9824186158972062e-05,"(8, 8, 8.0, 7, 7, 7.0)","{'uno', 'que', 'en', 'el'}","[531, 604, 425, 1009]",642.25,31956,0.02009794717736888,0.007807837073912046,"(2, 27, 7.489889215081299, 1, 17, 4.771900931808808)"
Cocinar,A1-A2,Vivienda,Cocina,[['cocinar']],0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
