Lexical item,Level,Count,Total,Frequency,TFIDF,Tree,Context count,Context total,Context frequency,Context TFIDF,Context tree
Dejar a,B1,4,76400,5.2356020942408376e-05,9.137429686201957e-05,"(5, 8, 6.5, 2, 3, 2.75)",785.9,76400,0.010286649214659686,0.004553821932562219,"(2.2, 17.7, 6.78175886816602, 1.2, 12.2, 3.79649952609917)"
Dejar propina,A1-A2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Dejar un mensaje,B1,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Delantal,B1,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Delfín,B1,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Delgado,A1-A2,5,76400,6.544502617801048e-05,0.00012649221974545834,"(3, 8, 5.8, 2, 10, 5.4)",616.4117647058823,76400,0.008068216815522021,0.003990653602628965,"(2.588235294117647, 18.823529411764707, 7.158472858935067, 1.5294117647058822, 14.117647058823529, 4.370564565811344)"
Delincuente,B2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Delito,B2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Demanda de empleo,B1,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Densidad,B2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Densidad de población,B2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Dentista,B1,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Dentro,A1-A2,23,76400,0.00030104712041884816,0.0003378915481331233,"(4, 14, 8.130434782608695, 2, 14, 5.304347826086956)",301.22222222222223,76400,0.003942699243746364,0.0026260177486788633,"(3.5873015873015874, 16.714285714285715, 7.614786312628272, 2.2698412698412698, 11.634920634920634, 4.67921767815973)"
Dentro de,A1-A2,14,76400,0.0001832460732984293,0.00018754551685041696,"(4, 14, 8.571428571428571, 2, 14, 6.357142857142857)",305.19607843137254,76400,0.003994713068473463,0.002533888737048435,"(3.803921568627451, 16.333333333333332, 7.677390018944726, 2.5098039215686274, 11.96078431372549, 4.842400377911243)"
Denuncia,B1,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Denunciar,B2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Departamento comercial,B1,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Departamento de administración,B1,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Departamento de investigación y desarrollo,B1,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Departamento de marketing,B1,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Departamento de producción,B1,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Departamento financiero,B1,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Dependiente,A1-A2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Depilarse,B1,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Depilarse las cejas,B1,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Depilarse las piernas,B1,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Deporte,A1-A2,2,76400,2.6178010471204188e-05,2.5470597272862318e-05,"(10, 10, 10.0, 4, 4, 4.0)",1293.5,76400,0.016930628272251308,0.006165891366010076,"(2.3333333333333335, 20.5, 6.942339429355357, 1.3333333333333333, 15.833333333333334, 4.183894462410221)"
Deportista,B2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Deportivas,A1-A2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Depositar en cuenta,B2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Depresión,B1,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Deprimido,B2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Deprimirse,B1,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Depuradora,B2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Derecho civil,B2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Derecho penal,B2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Derechos,B1,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Dermatología,B1,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Desahucio,B2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Desalojo,B2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Desarrollo sostenible,B1,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Desastres naturales,B1,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Desayunar,A1-A2,2,76400,2.6178010471204188e-05,2.1780893642417696e-05,"(6, 12, 9.0, 3, 5, 4.0)",947.7142857142857,76400,0.012404637247569185,0.0048158666977452195,"(2.2857142857142856, 20.142857142857142, 7.225124481150799, 1.2857142857142858, 15.714285714285714, 4.232813956863284)"
Desayuno,A1-A2,1,76400,1.3089005235602094e-05,2.8613369644669053e-05,"(6, 6, 6.0, 2, 2, 2.0)",607.0,76400,0.00794502617801047,0.00569664434884783,"(3, 18.333333333333332, 7.222863909396417, 1.3333333333333333, 11.666666666666666, 3.606909934464114)"
Descansar,B1,8,76400,0.00010471204188481675,0.00022539671641370212,"(6, 11, 7.75, 3, 6, 4.875)",542.76,76400,0.007104188481675392,0.0035887624184321363,"(3.28, 17.2, 7.324599558835383, 1.96, 13.08, 4.347267392167748)"
Descanso,B1,2,76400,2.6178010471204188e-05,0.00016810938545734543,"(5, 5, 5.0, 2, 2, 2.0)",672.2222222222222,76400,0.00879872018615474,0.003622218227276337,"(2.888888888888889, 19.666666666666668, 7.828045107461896, 1.6666666666666667, 12.666666666666666, 4.370294729977817)"
Descargar,B1,2,76400,2.6178010471204188e-05,3.5460823333620386e-05,"(3, 7, 5.0, 3, 3, 3.0)",794.7,76400,0.010401832460732984,0.0039505624061395,"(3.1, 16.6, 6.6998348158757715, 1.7, 11.9, 3.8676800956390003)"
Descolgar el teléfono,A1-A2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Descoserse,B2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Descubrimiento,B2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Descuento,B1,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Desempleado,A1-A2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Desempleo,A1-A2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Desenchufar,B1,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Desengaño,B2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Desertización,B2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Deshielo,B2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Desierto,A1-A2,2,76400,2.6178010471204188e-05,6.507090601781131e-05,"(4, 17, 10.5, 2, 17, 9.5)",1105.888888888889,76400,0.014474985456660849,0.006629205322420139,"(2.111111111111111, 22.333333333333332, 7.210883447841135, 1.1111111111111112, 19, 4.368111399382459)"
Desinfectante,B2,2,76400,2.6178010471204188e-05,2.2838258051484204e-05,"(5, 11, 8.0, 4, 7, 5.5)",943.6,76400,0.012350785340314136,0.004800411350026221,"(2.6, 20.3, 7.402380477613635, 1.6, 16.2, 4.450765338739619)"
Desmayo,B2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Desodorante,A1-A2,2,76400,2.6178010471204188e-05,6.507408196710531e-05,"(5, 7, 6.0, 2, 5, 3.5)",12.666666666666666,76400,0.00016579406631762653,0.0002164166473426862,"(5, 15.666666666666666, 9.183135704874836, 2, 10, 5.128787878787879)"
Despacho,A1-A2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Despedir,B1,7,76400,9.162303664921466e-05,0.00045148642411117887,"(2, 10, 6.285714285714286, 2, 6, 3.142857142857143)",627.92,76400,0.008218848167539266,0.004222069029938005,"(3.28, 18.12, 7.267586772272325, 1.84, 13.76, 4.333539823043825)"
Despegar,A1-A2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Despegue,A1-A2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Desperdicios,B2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Despertador,A1-A2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Destinatario,B1,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Destino,A1-A2,1,76400,1.3089005235602094e-05,3.255343635311375e-05,"(9, 9, 9.0, 8, 8, 8.0)",682.4,76400,0.008931937172774868,0.004045282767892227,"(4, 18.8, 8.169454484866977, 2.6, 15.2, 5.338859019834849)"
Detener,B2,26,76400,0.00034031413612565446,0.0006240029028818845,"(3, 13, 6.615384615384615, 1, 6, 3.730769230769231)",432.0851063829787,76400,0.005655564219672496,0.003281983415794122,"(2.8297872340425534, 17.21276595744681, 7.190138209190961, 1.7234042553191489, 13.340425531914894, 4.378364197536455)"
Detergente,B1,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Detestar,B2,1,76400,1.3089005235602094e-05,9.162696026618686e-05,"(7, 7, 7.0, 5, 5, 5.0)",998.5,76400,0.013069371727748691,0.005043968978604603,"(2, 19.25, 7.477829493475101, 1.25, 12.5, 3.866394880198053)"
Deudor,B2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Devolución,B2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Devolver,B1,1,76400,1.3089005235602094e-05,1.3553701410632706e-05,"(9, 9, 9.0, 4, 4, 4.0)",1019.8333333333334,76400,0.013348603839441536,0.004385988180172315,"(3.1666666666666665, 16.5, 6.831473254853597, 1.8333333333333333, 11.833333333333334, 3.9600587986235936)"
Devolver una llamada,B1,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Diabetes,B2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Diagnóstico,B2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Diagonal,B2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Dibujar,A1-A2,1,76400,1.3089005235602094e-05,5.117722389147793e-05,"(3, 3, 3.0, 4, 4, 4.0)",373.2,76400,0.004884816753926702,0.003109890128887607,"(2.6, 18.8, 7.583676663988041, 2, 13.4, 4.659126612575714)"
Diccionario,A1-A2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Diciembre,A1-A2,1,76400,1.3089005235602094e-05,1.2406599731267377e-05,"(9, 9, 9.0, 5, 5, 5.0)",1096.0,76400,0.014345549738219894,0.004898977460576173,"(3, 20, 7.620787747839572, 1.8, 16.4, 4.7425589135058095)"
Diecinueve,A1-A2,1,76400,1.3089005235602094e-05,2.7711118784545855e-05,"(6, 6, 6.0, 5, 5, 5.0)",443.6,76400,0.005806282722513089,0.0028273448442443666,"(3.2, 16.4, 7.010673779885398, 1.4, 11.6, 4.432925007219613)"
Dieciocho,A1-A2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Diecisiete,A1-A2,1,76400,1.3089005235602094e-05,1.2794305972869482e-05,"(14, 14, 14.0, 4, 4, 4.0)",906.2,76400,0.011861256544502617,0.0034595408371868273,"(7.2, 19.2, 10.551299194587186, 2.8, 11.6, 4.459597502989299)"
Dieciséis,A1-A2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Diente,A1-A2,17,76400,0.0002225130890052356,0.0002776652889197866,"(4, 17, 8.529411764705882, 2, 9, 4.294117647058823)",408.2564102564103,76400,0.0053436702913142705,0.003119343537033149,"(3.6666666666666665, 17.28205128205128, 7.937608885041671, 1.9487179487179487, 12.102564102564102, 4.419688665101998)"
Dieta alta en calorías,B1,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Dieta baja en calorías,B1,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Dieta equilibrada,B1,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Dieta mediterránea,B1,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Diez,A1-A2,9,76400,0.00011780104712041885,0.00026140752794537016,"(2, 12, 5.888888888888889, 1, 8, 3.7777777777777777)",426.3225806451613,76400,0.005580138490119912,0.0031024183528307794,"(2.7096774193548385, 16.483870967741936, 6.924846262242697, 1.6774193548387097, 12.580645161290322, 4.370610563032473)"
Dinero,A1-A2,13,76400,0.00017015706806282723,0.0006731512912915681,"(2, 15, 7.076923076923077, 1, 7, 4.153846153846154)",473.6,76400,0.006198952879581152,0.003805584549835021,"(2.475, 19.3, 7.3221261005905625, 1.325, 13.675, 4.183633350587041)"
Dinero en efectivo,B1,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Dinero en metálico,B1,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Dirección,B1,1,76400,1.3089005235602094e-05,3.168620152792272e-05,"(4, 4, 4.0, 3, 3, 3.0)",1368.3333333333333,76400,0.017910122164048865,0.0057913055063327865,"(2, 24, 7.226175777789156, 1.3333333333333333, 17.666666666666668, 4.393583089382988)"
Dirección de Internet,A1-A2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Dirección de correo electrónico,A1-A2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Dirección prohibida,B2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Dirección única,B2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Director,B1,4,76400,5.2356020942408376e-05,9.966525307597657e-05,"(4, 7, 6.0, 2, 9, 4.75)",614.2727272727273,76400,0.008040218943360305,0.00325787048566551,"(2.727272727272727, 16.636363636363637, 6.870841684996736, 1.4545454545454546, 12.363636363636363, 4.048598207138753)"
Director de orquesta,B1,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Disco,B1,5,76400,6.544502617801048e-05,0.00018518999897532913,"(2, 9, 4.4, 2, 5, 3.4)",816.25,76400,0.010683900523560209,0.004714347478385943,"(2.5625, 18.625, 6.881492822467428, 1.8125, 14.1875, 4.452135412068024)"
Discoteca,B1,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Disculpe,A1-A2,1,76400,1.3089005235602094e-05,0.00010688574388324828,"(3, 3, 3.0, 2, 2, 2.0)",172.25,76400,0.0022545811518324605,0.0023940958480171354,"(2.75, 17.25, 6.339939595429856, 2, 9.25, 3.5076559280764186)"
Discusión,B1,4,76400,5.2356020942408376e-05,0.00016425873624976238,"(3, 8, 6.25, 1, 7, 3.75)",775.5714285714286,76400,0.010151458489154825,0.005279567541149139,"(2.7142857142857144, 18.214285714285715, 7.079799181175726, 1.4285714285714286, 13.214285714285714, 3.9922866684446183)"
Discutir,B1,4,76400,5.2356020942408376e-05,0.00011146065409488875,"(3, 14, 7.75, 3, 6, 4.75)",548.3571428571429,76400,0.0071774495138369485,0.003879908027752037,"(2.857142857142857, 18.285714285714285, 7.157849838715024, 1.5, 14.214285714285714, 4.339367275426646)"
Disfrutar,B2,4,76400,5.2356020942408376e-05,5.586342532212461e-05,"(5, 7, 6.25, 2, 9, 5.5)",645.578947368421,76400,0.008449986222099751,0.004757765551967396,"(2.6315789473684212, 19.63157894736842, 7.1680240527864205, 1.5263157894736843, 14.894736842105264, 4.425484976683232)"
Disfrutar de,B1,2,76400,2.6178010471204188e-05,2.682573046486302e-05,"(6, 7, 6.5, 5, 6, 5.5)",549.8888888888889,76400,0.0071974985456660845,0.00366406011305525,"(3, 19.22222222222222, 7.098948292032425, 1.6666666666666667, 14.555555555555555, 4.3429663103159815)"
Disgustado,B2,1,76400,1.3089005235602094e-05,1.9741286262762307e-05,"(8, 8, 8.0, 3, 3, 3.0)",790.4,76400,0.010345549738219896,0.0041463814481721125,"(2.6, 19.2, 7.23893930507414, 1.4, 13, 3.873611570856685)"
Disparar,B2,4,76400,5.2356020942408376e-05,0.00013195335162944299,"(4, 10, 7.0, 1, 7, 4.0)",807.3333333333334,76400,0.010567190226876091,0.005246351105421396,"(2.4166666666666665, 18.666666666666668, 7.380332211888806, 1.4166666666666667, 14.083333333333334, 4.269643533587363)"
Disponibilidad total,B1,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
Distancia,B1,10,76400,0.00013089005235602096,0.0001730055379474438,"(3, 13, 8.1, 2, 9, 5.0)",550.4193548387096,76400,0.0072044418172605975,0.0037881931511392535,"(2.6774193548387095, 17.419354838709676, 7.168535005809911, 1.7096774193548387, 13.67741935483871, 4.352291419285896)"
Distribución,B2,0,76400,0.0,0.0,"(None, None, None, None, None, None)",0.0,76400,0.0,0.0,"(None, None, None, None, None, None)"
