Lexical item,Level,Topic,Subtopic,Lemma,Count,Total,Frequency,TFIDF,Tree,Context words,Context count per word,Context count,Context total,Context frequency,Context TFIDF,Context tree
Salsa,A1-A2,Ocio,Aficiones y espectáculos,[['salsa']],0,336152,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,336152,0.0,0.0,"(None, None, None, None, None, None)"
Salsa de tomate,A1-A2,Alimentación,En el restaurante,"[['salsa', 'de', 'tomate']]",0,336152,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,336152,0.0,0.0,"(None, None, None, None, None, None)"
Saltar,B1,Salud y cuidados personales,El cuerpo humano y la salud,[['saltar']],30,336152,8.924534139317927e-05,0.00018222492404549345,"(4, 20, 9.6, 3, 15, 5.1)","{'charco', 'dispuesto', 'hacer', 'pelota', 'haber', 'noche', 'de', 'él', 'uno', 'sobre', 'alguno', 'cerradura', 'momento', 'carta', 'vista', 'encima', 'en', 'obstáculo', 'ivanovna', 'yo', 'vivamente', '...', 'ver', 'su', 'dunia', 'ratón', 'vez', 'medio', 'cama', 'decir', 'querer', 'catalina', 'vociferar', 'pobreza', 'tren', 'exclamar', 'poner', 'el', 'lecho', 'escribiente', 'cosa', 'juez', 'este', 'colcha', 'razumikin', 'lágrima', 'a', 'temer', 'casi', 'cuyo', 'crimen', 'oír', 'bañadera', 'pensamiento', 'varios', 'repente', 'y', 'con', 'por', 'que', 'verdad', 'habitación', 'pobre', 'andén', 'voz', 'gritir', 'ser', 'raskolnikoff', 'para', 'asiento', 'como', 'último'}","[3, 29, 1470, 3, 3883, 179, 8230, 8618, 4979, 370, 490, 9, 388, 140, 88, 40, 4763, 24, 237, 3092, 48, 1129, 984, 2801, 211, 8, 569, 239, 55, 1894, 663, 178, 18, 14, 22, 141, 426, 9755, 20, 6, 492, 114, 1843, 15, 311, 53, 6316, 67, 206, 68, 77, 262, 4, 94, 89, 139, 5618, 2536, 2372, 6294, 227, 166, 140, 2, 263, 18, 4367, 889, 1252, 14, 1109, 181]",1275.1944444444443,336152,0.0037935054512376674,0.0024011334387231647,"(2.736111111111111, 23.27777777777778, 8.673259817496978, 1.625, 24.166666666666668, 4.852013255464909)"
Salto de altura,B2,Ocio,Deportes,"[['salto', 'de', 'altura']]",0,336152,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,336152,0.0,0.0,"(None, None, None, None, None, None)"
Salto de vallas,B2,Ocio,Deportes,"[['salto', 'de', 'valla']]",0,336152,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,336152,0.0,0.0,"(None, None, None, None, None, None)"
Saludable,B2,Alimentación,Alimentación nutritiva,[['saludable']],2,336152,5.949689426211952e-06,1.0091761335645622e-05,"(5, 10, 7.5, 4, 8, 6.0)","{'...', 'acción', 'uno', 'él', 'mucho'}","[1129, 40, 4979, 8618, 1031]",3159.4,336152,0.00939872438658702,0.005018228059913607,"(2, 27.2, 8.689377926865095, 1.4, 29.8, 4.836312417940831)"
Salvadoreño,A1-A2,Ocio,Países de habla hispana y nacionalidades,[['salvadoreño']],0,336152,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,336152,0.0,0.0,"(None, None, None, None, None, None)"
Salvaje ,B1,Geografía y naturaleza,Safari fotográfico,[['salvaje']],7,336152,2.082391299174183e-05,0.00010611614228408024,"(4, 11, 6.571428571428571, 2, 6, 4.0)","{'haber', 'montar', 'uno', 'él', 'de', 'ir', 'distrito', 'completamente', 'deseado', 'nunca', 'energía', 'el', 'expresar', 'lívido', 'y', 'marcado', 'por', 'cólera', 'donde', 'ser', 'serenidad', 'mi', 'latido', 'como', 'lejano'}","[3883, 8, 4979, 8618, 8230, 1053, 7, 50, 5, 90, 20, 9755, 48, 2, 5618, 7, 2372, 57, 128, 4367, 25, 908, 4, 1109, 12]",2054.2,336152,0.006110926009662295,0.0030417580907250146,"(3.04, 22.92, 8.971698205933388, 1.72, 25.76, 5.0242532401045965)"
Sandalia ,B1,Compras y tiendas,"Ropa, calzado y complementos",[['sandalia']],0,336152,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,336152,0.0,0.0,"(None, None, None, None, None, None)"
Sandía,A1-A2,Alimentación,Alimentos,[['sandía']],0,336152,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,336152,0.0,0.0,"(None, None, None, None, None, None)"
Sandía,B1,Alimentación,"Alimentación sana / menús, platos, recetas",[['sandía']],0,336152,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,336152,0.0,0.0,"(None, None, None, None, None, None)"
Sándwich,A1-A2,Alimentación,Alimentos,[['sándwich']],0,336152,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,336152,0.0,0.0,"(None, None, None, None, None, None)"
Sándwich mixto,A1-A2,Alimentación,En el restaurante,"[['sándwich', 'mixto']]",0,336152,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,336152,0.0,0.0,"(None, None, None, None, None, None)"
Sangre,A1-A2,Salud e higiene,En el centro de salud,[['sangre']],83,336152,0.000246912111187796,0.00041475874471014895,"(2, 24, 8.855421686746988, 1, 12, 4.734939759036145)","{'fresco', 'agua', 'derramar', 'cuánto', 'en', 'helar', 'advertir', '...', 'salpicadura', 'borbotones', 'rojo', 'cometer', 'empapado', 'vivir', 'abandonar', 'pedir', 'llevar', 'sudar', 'sudor', 'este', 'lavar', 'y', 'pequeño', 'fuerza', 'lago', 'comisura', 'derramamiento', 'fuego', 'faltar', 'salir', 'traje', 'haber', 'suponer', 'mancha', 'uno', 'recobrar', 'ojo', 'alguno', 'lleno', 'preguntar', 'enjugar', 'más', 'yo', 'frío', 'hasta', 'su', 'nikodim', 'o', 'tisis', 'huella', 'negro', 'calma', 'badila', 'sábana', 'inyectado', 'jarro', 'chorreante', 'brotar', 'cual', 'deber', 'parte', 'a', 'coagulado', 'malo', 'aparecer', 'por', 'con', 'si', 'seguir', 'luisito', 'mano', 'cierto', 'para', 'balbucir', 'poco', 'día', 'no', 'conocer', 'correr', 'de', 'él', 'manchar', 'ir', 'cuanto', 'estar', 'penoso', 'encima', 'idea', 'murmurar', 'gritar', 'decir', 'ayudar', 'cabeza', 'escupir', 'hueso', 'el', 'acerca', 'lavado', 'delito', 'urea', 'tibio', 'menos', 'derecho', 'qué', 'que', 'agregar', 'pasar', 'vertido', 'labio', 'chorro', 'pulmón', 'tú', 'pañuelo', 'transportar', 'cubrir', 'koch', 'joven', 'semito', 'causa', 'tener', 'principio', 'chupar', 'convenir', 'negra', 'exclamar', 'semítico', 'abrir', 'pegajoso', 'conceder', 'llorar', 'también', 'verter', 'todo', 'pobre', 'manchado', 'bañado', 'cuchillo', 'aumentar', 'tosar', 'ser', 'gota', 'viscoso', 'perder'}","[17, 72, 6, 64, 4763, 1, 133, 1129, 1, 1, 34, 61, 9, 237, 36, 107, 273, 2, 13, 1843, 19, 5618, 112, 136, 1, 2, 1, 9, 59, 328, 48, 3883, 92, 38, 4979, 46, 325, 490, 72, 405, 5, 1103, 3092, 63, 390, 2801, 19, 491, 2, 11, 75, 18, 9, 6, 1, 5, 1, 13, 145, 311, 262, 6316, 2, 97, 68, 2372, 2536, 829, 387, 38, 299, 266, 1252, 9, 388, 437, 4173, 201, 110, 8230, 8618, 8, 1053, 164, 1709, 28, 40, 242, 97, 151, 1894, 29, 209, 10, 8, 9755, 91, 6, 17, 1, 1, 199, 93, 1400, 6294, 32, 377, 3, 79, 3, 5, 2859, 21, 6, 9, 21, 581, 6, 89, 1792, 71, 1, 42, 5, 141, 7, 163, 1, 14, 93, 320, 5, 1412, 140, 7, 5, 7, 33, 1, 4367, 11, 1, 128]",750.1608391608391,336152,0.0022316120063567645,0.0016298941080883304,"(3.5244755244755246, 20.6013986013986, 8.856540234536904, 2.1538461538461537, 18.937062937062937, 5.006567364024782)"
Sano,A1-A2,Salud e higiene,En el centro de salud,[['sano']],13,336152,3.867298127037769e-05,0.00010550882348408314,"(4, 16, 8.23076923076923, 3, 8, 4.923076923076923)","{'bonito', 'fortísimo', 'individuo', 'color', 'de', 'él', 'uno', 'estar', 'pero', 'en', 'cerca', 'economía', 'tener', 'razonar', 'sentir', 'resistente', 'el', 'conversación', 'a', 'fuerte', 'vivo', 'por', 'persona', 'y', 'marcha', 'luisito', 'quien', 'social', 'niña', 'juicio', 'para', 'mi', 'contra', 'como', 'poco', 'hijo', 'cortar'}","[12, 1, 40, 47, 8230, 8618, 4979, 1709, 1570, 4763, 95, 8, 1792, 14, 315, 1, 9755, 94, 6316, 58, 51, 2372, 189, 5618, 19, 38, 162, 35, 46, 23, 1252, 908, 103, 1109, 388, 145, 22]",1645.8648648648648,336152,0.004896192391730125,0.0026862514431263726,"(2.675675675675676, 23.864864864864863, 8.852807698518175, 1.864864864864865, 25.64864864864865, 5.207937328064326)"
Sardina,A1-A2,Alimentación,Alimentos,[['sardina']],1,336152,2.974844713105976e-06,1.8088241405642697e-06,"(14, 14, 14.0, 8, 8, 8.0)","{'haber', 'su', 'ascua', 'a', 'no'}","[3883, 2801, 2, 6316, 4173]",3435.0,336152,0.010218591589519026,0.00601916237281431,"(3.8, 26.8, 9.515628837109462, 2, 38.4, 5.155607243950344)"
