Lexical item,Level,Count,Total,Frequency,TFIDF,Tree,Context count,Context total,Context frequency,Context TFIDF,Context tree
Llegada,A1-A2,3,76018,3.946433739377516e-05,2.4375453337520632e-05,"(5, 8, 6.333333333333333, 4, 7, 6.0)",684.9090909090909,76018,0.009009827815900063,0.003116248491747179,"(3.4545454545454546, 19.181818181818183, 7.774558546623442, 2.909090909090909, 15.181818181818182, 5.486054973024958)"
Llenarse de orgullo,B2,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Llevar,B1,86,76018,0.0011313110052882211,0.0014707075165208124,"(2, 30, 8.55813953488372, 2, 26, 5.244186046511628)",143.95939086294416,76018,0.001893753990672527,0.0014724244156315226,"(3.934010152284264, 17.923857868020306, 8.435630368540053, 2.3197969543147208, 11.730964467005077, 4.967034276903816)"
Llevar a juicio,B2,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Llevar años cotizados,B2,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Llevar años en paro,B2,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Llevar años juntos,B1,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Llevar barba,A1-A2,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Llevar bigote,A1-A2,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Llevar gafas,A1-A2,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Llevar un vestido,A1-A2,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Llevarse,B1,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Llevarse bien,B1,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Llevarse como hermanos,B2,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Llevarse mal,B1,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Llevarse mucho,B1,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Llover,A1-A2,1,76018,1.3154779131258386e-05,2.9447294819469017e-05,"(6, 6, 6.0, 4, 4, 4.0)",366.4,76018,0.004819911073693073,0.0029334433998858965,"(3, 21.4, 8.191481691462664, 1.8, 13.8, 4.678101558857982)"
Lluvia,A1-A2,2,76018,2.6309558262516772e-05,3.901678424027942e-05,"(6, 13, 9.5, 4, 5, 4.5)",956.2727272727273,76018,0.012579556516518814,0.004900073854658174,"(3.4545454545454546, 25, 8.527379244081018, 1.7272727272727273, 18.272727272727273, 4.826372307399188)"
Lluvia ácida,B2,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Localización,B2,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Locutor,B1,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Lomo,B1,6,76018,7.892867478755031e-05,3.970392683440211e-05,"(5, 14, 9.166666666666666, 4, 7, 5.666666666666667)",592.0,76018,0.007787629245704965,0.0031380296554968023,"(3.142857142857143, 21.238095238095237, 8.331839102131378, 2.380952380952381, 15, 5.111721287742879)"
