Lexical item,Level,Topic,Subtopic,Lemma,Count,Total,Frequency,TFIDF,Tree,Context words,Context count per word,Context count,Context total,Context frequency,Context TFIDF,Context tree
Seiscientos,A1-A2,Información y medios de comunicación,Números ordinales y cardinales,[['seisciento']],0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Sello,B1,Ocio,Tiempo libre y entretenimiento,[['sello']],0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Sembrar ,B1,Geografía y naturaleza,En el campo,[['sembrar']],0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Semilla ,B1,Geografía y naturaleza,En el campo,[['semilla']],0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Semillero,B1,Geografía y naturaleza,En el campo,[['semillero']],0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Señal de tráfico,B1,"Viajes, alojamiento y transporte",La conducción,"[['señal', 'de', 'tráfico']]",0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Senderismo,A1-A2,Ocio,Deportes,[['senderismo']],0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Senderista,B1,Ocio,Tiempo libre y entretenimiento,[['senderista']],0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Sensaciones ,B2,Individuo y relaciones personales,Sensaciones y percepciones,[['sensación']],11,153184,7.180906622101525e-05,0.00015638852756800353,"(2, 15, 7.2727272727272725, 2, 6, 4.545454545454546)","{'noter', 'confianza', 'uno', 'triste', 'mareo', 'permanente', 'él', 'producir', 'mucho', 'musitar', 'extraño', 'placentero', 'frescura', 'causar', 'tener', 'embriagador', 'leve', 'aquel', 'músculo', 'el', 'y', 'de', 'prisa', 'destinado', 'suelo', 'mano', 'dar', 'gran', 'que', 'en', 'mundo', 'yo', 'a', 'bastante'}","[4, 4, 2469, 22, 3, 1, 4243, 14, 633, 3, 31, 3, 1, 6, 845, 1, 7, 210, 3, 5846, 2875, 3833, 19, 1, 91, 356, 425, 80, 2758, 1995, 61, 2100, 3047, 42]",942.1176470588235,153184,0.006150235318694012,0.0030653712592232044,"(3.3823529411764706, 18.352941176470587, 7.461630291362147, 1.8823529411764706, 12.294117647058824, 4.406598493722656)"
Sensibilidad ,B2,Individuo y relaciones personales,Sensaciones y percepciones,[['sensibilidad']],0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Sensible,A1-A2,Individuo y relaciones personales,Carácter,[['sensible']],4,153184,2.6112387716732817e-05,0.0001342029956680999,"(6, 9, 7.0, 3, 6, 4.0)","{'como', 'y', 'uno', 'tema', 'ese', 'con', 'ser', 'extremadamente', 'mundo', 'persona', 'tanto', 'porque', 'yo', 'el', 'mucho', 'preguntar'}","[448, 2875, 2469, 6, 357, 1243, 1766, 1, 61, 45, 318, 196, 2100, 5846, 633, 278]",1165.125,153184,0.007606048934614581,0.004429465522204027,"(2.5, 21.75, 7.498209228126972, 1.3125, 14.625, 4.221546901961176)"
Sensible ,B2,Individuo y relaciones personales,Sensaciones y percepciones,[['sensible']],4,153184,2.6112387716732817e-05,0.0001342029956680999,"(6, 9, 7.0, 3, 6, 4.0)","{'como', 'y', 'uno', 'tema', 'ese', 'con', 'ser', 'extremadamente', 'mundo', 'persona', 'tanto', 'porque', 'yo', 'el', 'mucho', 'preguntar'}","[448, 2875, 2469, 6, 357, 1243, 1766, 1, 61, 45, 318, 196, 2100, 5846, 633, 278]",1165.125,153184,0.007606048934614581,0.004429465522204027,"(2.5, 21.75, 7.498209228126972, 1.3125, 14.625, 4.221546901961176)"
Sentar bien,B1,Compras y tiendas,"Ropa, calzado y complementos","[['sentar', 'bien']]",0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Sentar mal,B1,Compras y tiendas,"Ropa, calzado y complementos","[['sentar', 'mal']]",1,153184,6.528096929183204e-06,6.403717204705789e-06,"(10, 10, 10.0, 4, 4, 4.0)","{'yo', 'ir', 'él', 'pero', 'a'}","[2100, 588, 4243, 799, 3047]",2155.4,153184,0.014070660121161479,0.007570361848031093,"(1.6, 25.6, 7.271680132104841, 1, 16.6, 3.903952001758874)"
Sentarse,A1-A2,Vivienda,Salón,[['sentarse']],0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Sentarse a comer,B2,Alimentación,Alimentación nutritiva,"[['sentar', 'él', 'a', 'comer']]",0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Sentarse a la mesa,B2,Alimentación,Alimentación nutritiva,"[['sentar', 'él', 'a', 'el', 'mesa']]",0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Sentencia,B1,Justicia,En el juzgado,[['sentencia']],0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Sentencia ,B2,Justicia,Ley y orden,[['sentencia']],0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Sentido figurado ,B2,Individuo y relaciones personales,Sensaciones y percepciones,"[['sentido', 'figurado']]",0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Sentido literal ,B2,Individuo y relaciones personales,Sensaciones y percepciones,"[['sentido', 'literal']]",0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Sentido metafórico,B2,Individuo y relaciones personales,Sensaciones y percepciones,"[['sentido', 'metafórico']]",0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Sentir respeto,B2,Individuo y relaciones personales,Valores y comportamientos personales,"[['sentir', 'respeto']]",0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Sentirse bien,A1-A2,Salud e higiene,En el centro de salud,"[['sentir', 'él', 'bien']]",0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Sentirse bien,B1,Individuo y relaciones personales,Sentimientos y estados de ánimo,"[['sentir', 'él', 'bien']]",0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Sentirse bien,B1,Salud y cuidados personales,El cuerpo humano y la salud,"[['sentir', 'él', 'bien']]",0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Sentirse con ánimo,B2,Individuo y relaciones personales,Valores y comportamientos personales,"[['sentir', 'él', 'con', 'ánimo']]",0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Sentirse débil,B1,Salud y cuidados personales,En el hospital,"[['sentir', 'él', 'débil']]",0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Sentirse dolido,B2,Individuo y relaciones personales,Valores y comportamientos personales,"[['sentir', 'él', 'dolido']]",0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Sentirse mal,A1-A2,Salud e higiene,En el centro de salud,"[['sentir', 'él', 'mal']]",0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Sentirse mal,B1,Individuo y relaciones personales,Sentimientos y estados de ánimo,"[['sentir', 'él', 'mal']]",0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Sentirse mal,B1,Salud y cuidados personales,El cuerpo humano y la salud,"[['sentir', 'él', 'mal']]",0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Separación ,B1,Individuo y relaciones personales,Relaciones personales,[['separación']],3,153184,1.9584290787549612e-05,1.2820567076809683e-05,"(5, 12, 9.0, 4, 7, 5.666666666666667)","{'abuela', 'cristalera', 'de', 'entre', 'su', 'sara', 'verdad', 'el', 'a', 'raya'}","[115, 1, 3833, 135, 1060, 393, 142, 5846, 3047, 7]",1457.9,153184,0.009517312513056193,0.003634886094100535,"(3.3, 23.3, 8.415979420688032, 1.9, 14.4, 4.872516715472151)"
Separación de poderes,B2,Justicia,Ley y orden,"[['separación', 'de', 'poder']]",0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Separado,A1-A2,Individuo y relaciones personales,Familia,[['separado']],2,153184,1.3056193858366409e-05,8.077346134813182e-06,"(7, 14, 10.5, 4, 6, 5.0)","{'uno', 'de', 'el', 'estar', 'espacioso', 'padre', 'su', 'por', 'mucho', 'tabique', 'gran'}","[2469, 3833, 5846, 1043, 1, 208, 1060, 1016, 633, 2, 80]",1471.909090909091,153184,0.00960876521640048,0.004952586123781478,"(3, 21.545454545454547, 7.700560852953358, 1.7272727272727273, 15.090909090909092, 4.360111832462118)"
Separado,B1,Individuo y relaciones personales,Relaciones personales,[['separado']],2,153184,1.3056193858366409e-05,8.077346134813182e-06,"(7, 14, 10.5, 4, 6, 5.0)","{'uno', 'de', 'el', 'estar', 'espacioso', 'padre', 'su', 'por', 'mucho', 'tabique', 'gran'}","[2469, 3833, 5846, 1043, 1, 208, 1060, 1016, 633, 2, 80]",1471.909090909091,153184,0.00960876521640048,0.004952586123781478,"(3, 21.545454545454547, 7.700560852953358, 1.7272727272727273, 15.090909090909092, 4.360111832462118)"
