Lexical item,Level,Topic,Subtopic,Lemma,Count,Total,Frequency,TFIDF,Tree,Context words,Context count per word,Context count,Context total,Context frequency,Context TFIDF,Context tree
Abierto,A1-A2,Individuo y relaciones personales,Carácter,[['abierto']],10,19459,0.0005139010226630351,0.0008366763933339972,"(3, 15, 7.9, 3, 8, 5.3)","{'uno', 'tener', 'que', 'mucho', 'siempre', 'fuerza', 'a', 'haber', 'cajón', 'verde', 'con', 'casa', 'cuando', 'ojo', 'estar', 'de', 'ventana', 'y', 'vegetación', 'cara', 'el', 'sólo', 'medio', 'ver', 'dar', 'boca', 'tiesto', 'alcalde', 'atlántico', 'portugal', 'despertador'}","[307, 96, 312, 93, 21, 9, 392, 175, 2, 8, 149, 39, 35, 20, 189, 509, 10, 419, 1, 12, 734, 21, 12, 73, 46, 5, 1, 6, 5, 7, 2]",119.6774193548387,19459,0.006150234819612453,0.0037005310933932016,"(4.129032258064516, 16.032258064516128, 8.045106374614809, 2.161290322580645, 8.161290322580646, 4.342222389328037)"
Abogado,A1-A2,Trabajo,Profesiones,[['abogado']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Abogado criminalista,B2,Justicia,Ley y orden,"[['abogado', 'criminalista']]",0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Abogado defensor,B2,Justicia,Ley y orden,"[['abogado', 'defensor']]",0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Abogado defensor ,B1,Justicia,En el juzgado,"[['abogado', 'defensor']]",0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Abono orgánico,B2,Medioambiente,Problemas medioambientales,"[['abono', 'orgánico']]",0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Abrigo ,A1-A2,Compras y tiendas,Ropa,[['abrigo']],2,19459,0.00010278020453260703,0.0001282970704610389,"(6, 7, 6.5, 3, 8, 5.5)","{'azul', 'uno', 'decir', 'lentamente', 'el', 'largo', 'con'}","[2, 307, 93, 4, 734, 6, 149]",185.0,19459,0.00950716891926615,0.00422468434362021,"(2.857142857142857, 15.285714285714286, 7.434422132086681, 1.8571428571428572, 8.714285714285714, 4.6829644440357265)"
Abril,A1-A2,Fecha y hora,Meses,[['abril']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Abrir una cuenta,B1,Medios de comunicación,Internet,"[['abrir', 'uno', 'cuenta']]",0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Abrochar,A1-A2,"Viajes, transportes y alojamiento",Medios de transporte,[['abrochar']],1,19459,5.139010226630351e-05,6.199537077841277e-05,"(8, 8, 8.0, 4, 4, 4.0)","{'él', 'el', 'de', 'coche', 'cinturón', 'y'}","[439, 734, 509, 12, 1, 419]",352.3333333333333,19459,0.0181064460318276,0.00677925463312703,"(3.1666666666666665, 16.166666666666668, 6.918066902701294, 1.6666666666666667, 9.166666666666666, 4.026683754886139)"
Abrocharse,A1-A2,"Viajes, transportes y alojamiento",Medios de transporte,"[['abrochar', 'él']]",0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Abrocharse el cinturón,A1-A2,"Viajes, transportes y alojamiento",Medios de transporte,"[['abrochar', 'él', 'el', 'cinturón']]",0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Abstracto,B1,Artes,"Arquitectura, escultura, pintura",[['abstracto']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Abstracto,B2,Artes,Artes plásticas,[['abstracto']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
