Lexical item,Level,Topic,Subtopic,Lemma,Count,Total,Frequency,TFIDF,Tree,Context words,Context count per word,Context count,Context total,Context frequency,Context TFIDF,Context tree
Bolivia,A1-A2,Ocio,Países de habla hispana y nacionalidades,[['bolivia']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Boliviano,A1-A2,Ocio,Países de habla hispana y nacionalidades,[['boliviano']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Bollería industrial ,B2,Alimentación,Alimentación nutritiva,"[['bollería', 'industrial']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Bolsa,B2,Economía,Economía y finanzas,[['bolsa']],4,33354,0.00011992564609941837,7.995391245026125e-05,"(8, 15, 11.75, 4, 8, 6.0)","{'abrigo', 'tela', 'de', 'con', 'uno', 'sujetar', 'matemático', 'el', 'mientras', 'damar', 'libro'}","[6, 6, 817, 269, 599, 1, 2, 1201, 39, 2, 11]",268.45454545454544,33354,0.00804864620299051,0.0031511360174891973,"(3.727272727272727, 15.636363636363637, 8.185950598832767, 2.727272727272727, 8.727272727272727, 5.017873316665917)"
Bolsa de naranjas,A1-A2,Alimentación,Alimentos,"[['bolsa', 'de', 'naranja']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Bolso,A1-A2,Compras y tiendas,Complementos y calzados,[['bolso']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Bolso ,B1,Compras y tiendas,"Ropa, calzado y complementos",[['bolso']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Bombero,A1-A2,Trabajo,Profesiones,[['bombero']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Bombo,B2,Ocio,Juegos y pasatiempos,[['bombo']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Borrador,A1-A2,Educación,Objetos y acciones del aula,[['borrador']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Borrar,A1-A2,Educación,Objetos y acciones del aula,[['borrar']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Bosque,A1-A2,Geografía y naturaleza,Accidentes geográficos,[['bosque']],49,33354,0.001469089164717875,0.00136774339520344,"(3, 16, 8.040816326530612, 2, 10, 4.63265306122449)","{'leñador', 'coincidir', 'cerca', 'aparecer', 'sitio', 'penumbra', 'frondoso', 'deambular', 'nuevo', 'extraño', 'padre', 'ver', 'planta', 'pero', 'más', 'con', 'querer', 'este', 'niña', 'grande', 'corretear', 'dentro', 'lado', 'recoger', 'jaula', 'paisaje', 'atravesar', 'corazón', 'casa', 'llevar', 'él', 'espesura', 'tratar', 'internar', 'hacia', 'acarrear', 'lomo', 'a', 'correr', 'porque', 'amo', 'pasar', 'comenzar', 'encerrar', 'matar', 'trepador', 'estar', 'huir', 'y', 'todo', 'oscuro', 'caminar', 'solitario', 'medio', 'profundo', 'ser', 'través', 'claro', 'pasear', 'pequeño', 'uno', 'amigo', 'vivir', 'lobo', 'caída', 'adentrar', 'apartado', 'cuestión', 'abandonar', 'especial', 'alejar', 'ir', 'asustar', 'paraje', 'como', 'el', 'solito', 'leña', 'hermoso', 'llegar', 'que', 'noche', 'junto', 'por', 'sombrío', 'esconder', 'para', 'inmenso', 'en', 'de', 'hora', 'hasta'}","[2, 1, 9, 30, 6, 2, 3, 2, 51, 17, 21, 150, 4, 139, 163, 269, 75, 93, 56, 27, 2, 13, 13, 6, 1, 4, 7, 16, 105, 45, 914, 3, 27, 1, 20, 1, 2, 745, 24, 26, 13, 72, 40, 3, 1, 1, 221, 5, 790, 186, 4, 10, 1, 13, 8, 421, 6, 10, 3, 43, 599, 23, 54, 26, 3, 6, 1, 2, 4, 5, 9, 100, 7, 1, 125, 1201, 2, 1, 26, 73, 705, 28, 30, 250, 1, 6, 203, 3, 431, 817, 25, 62]",106.25,33354,0.0031855249745158004,0.001999004196777935,"(4.489130434782608, 13.847826086956522, 7.850131720807201, 2.619565217391304, 8.130434782608695, 4.671296512710084)"
Bota,A1-A2,Compras y tiendas,Complementos y calzados,[['bota']],2,33354,5.996282304970918e-05,6.634637861167553e-05,"(11, 11, 11.0, 4, 5, 4.5)","{'terciopelo', 'talla', 'él', 'nuevo', 'de', 'y', 'mi', 'uno', 'elegante', 'el'}","[3, 1, 914, 51, 817, 790, 62, 599, 6, 1201]",444.4,33354,0.01332373928164538,0.005044844417944814,"(4.3, 16.4, 8.185712328603925, 2.1, 9.4, 4.463582264710166)"
Bota,B1,Ocio,Deportes de invierno y aventura,[['bota']],2,33354,5.996282304970918e-05,6.634637861167553e-05,"(11, 11, 11.0, 4, 5, 4.5)","{'terciopelo', 'talla', 'él', 'nuevo', 'de', 'y', 'mi', 'uno', 'elegante', 'el'}","[3, 1, 914, 51, 817, 790, 62, 599, 6, 1201]",444.4,33354,0.01332373928164538,0.005044844417944814,"(4.3, 16.4, 8.185712328603925, 2.1, 9.4, 4.463582264710166)"
Bota ,B1,Compras y tiendas,"Ropa, calzado y complementos",[['bota']],2,33354,5.996282304970918e-05,6.634637861167553e-05,"(11, 11, 11.0, 4, 5, 4.5)","{'terciopelo', 'talla', 'él', 'nuevo', 'de', 'y', 'mi', 'uno', 'elegante', 'el'}","[3, 1, 914, 51, 817, 790, 62, 599, 6, 1201]",444.4,33354,0.01332373928164538,0.005044844417944814,"(4.3, 16.4, 8.185712328603925, 2.1, 9.4, 4.463582264710166)"
Botella,A1-A2,Alimentación,Utensilios de cocina y de mesa,[['botella']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Botella de leche,A1-A2,Alimentación,Alimentos,"[['botella', 'de', 'leche']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Botiquín,B1,Salud y cuidados personales,En el hospital,[['botiquín']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Botón de disparo,B1,Geografía y naturaleza,Safari fotográfico,"[['botón', 'de', 'disparo']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Botones ,A1-A2,"Viajes, transportes y alojamiento",En el hotel,[['botón']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Bragas ,A1-A2,Compras y tiendas,Ropa,[['braga']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Brazo,A1-A2,Salud e higiene,Cuerpo e higiene personal,[['brazo']],6,33354,0.00017988846914912754,0.00015603406887417794,"(6, 15, 9.5, 3, 8, 5.166666666666667)","{'él', 'ser', 'el', 'través', 'a', 'su', 'bajo', 'ver', 'más', '…', 'estar', 'madera', 'entre', 'otro', 'vez', 'gordito', 'estudio', 'si', 'en', 'pensar', 'de', 'coger'}","[914, 421, 1201, 6, 745, 349, 13, 150, 163, 119, 221, 30, 22, 50, 52, 1, 1, 73, 431, 50, 817, 17]",265.72727272727275,33354,0.007966878717013634,0.004270240544266081,"(3.3181818181818183, 16.818181818181817, 7.856053943658025, 1.9090909090909092, 9.545454545454545, 4.526075551830875)"
Bricolaje,B1,Ocio,Tiempo libre y entretenimiento,[['bricolaje']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Brindis,B1,Individuo y relaciones personales,Celebraciones,[['brindis']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Bronce ,B2,Artes,Artes plásticas,[['bronce']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Bronquitis,B2,Salud y cuidados personales,Salud y enfermedad,[['bronquitis']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Brotar,B1,Geografía y naturaleza,En el campo,[['brotar']],1,33354,2.998141152485459e-05,5.436345300036335e-05,"(6, 6, 6.0, 5, 5, 5.0)","{'fuente', 'de', 'sirope', 'fresa', 'el'}","[1, 817, 1, 1, 1201]",404.2,33354,0.012118486538346226,0.0035215536344556267,"(4.4, 11.6, 6.534678669448247, 3.6, 7.8, 4.792150971701469)"
Buceador,B1,Ocio,Tiempo libre y entretenimiento,[['buceador']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Bucear ,B1,Ocio,Tiempo libre y entretenimiento,[['bucear']],1,33354,2.998141152485459e-05,2.9029151952455805e-05,"(7, 7, 7.0, 7, 7, 7.0)","{'sacar', 'tanto', 'tener', 'haber', 'para', 'que'}","[18, 102, 166, 249, 203, 705]",240.5,33354,0.007210529471727529,0.004949806425518783,"(2.6666666666666665, 18, 7.420786907323438, 1.3333333333333333, 10.166666666666666, 4.5657681089036135)"
Buen gusto,B2,Individuo y relaciones personales,Sensaciones y percepciones,"[['buen', 'gusto']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Buen sueldo,B2,Trabajo,Actividad laboral,"[['buen', 'sueldo']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Buen tiempo,A1-A2,Geografía y naturaleza,Fenómenos atmosféricos,"[['buen', 'tiempo']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Buenas noches,A1-A2,Relaciones sociales,Saludos,"[['buen', 'noche']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Buenas vistas,B1,Vivienda,Vivienda,"[['buen', 'vistas']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Buenos días,A1-A2,Relaciones sociales,Saludos,"[['buenos', 'día']]",2,33354,5.996282304970918e-05,0.0003029585135124319,"(3, 7, 5.0, 1, 3, 2.0)",{'señora'},[9],9.0,33354,0.0002698327037236913,0.0003972464683057446,"(2, 8, 5.444444444444445, 1, 4, 2.3333333333333335)"
Bufanda,A1-A2,Compras y tiendas,Complementos y calzados,[['bufanda']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Bufé libre,B2,Alimentación,Alimentación nutritiva,"[['bufé', 'libre']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Buitre ,B1,Geografía y naturaleza,Safari fotográfico,[['buitre']],2,33354,5.996282304970918e-05,0.0008281775208077484,"(1, 1, 1.0, 1, 1, 1.0)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Buscador,B1,Medios de comunicación,Internet,[['buscador']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Buzón de voz,B1,Medios de comunicación,Teléfono,"[['buzón', 'de', 'voz']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Caballo ,A1-A2,Geografía y naturaleza,Animales y plantas,[['caballo']],10,33354,0.0002998141152485459,0.00020982982641835963,"(4, 20, 10.4, 3, 9, 4.7)","{'él', 'esbelto', 'poner', 'el', 'también', 'dos', 'partir', 'blanco', 'a', 'alexander', 'su', 'deambular', 'amo', 'dormir', 'establo', 'ver', 'conversar', 'precioso', 'con', 'y', 'por', 'dormido', 'empezar', 'en', 'de', 'montar', 'hasta'}","[914, 5, 37, 1201, 27, 27, 14, 9, 745, 28, 349, 2, 13, 21, 4, 150, 2, 18, 269, 790, 250, 15, 36, 431, 817, 2, 62]",231.03703703703704,33354,0.006926816484890479,0.003242783222175273,"(3.7777777777777777, 16.814814814814813, 8.248471408204379, 2, 8.925925925925926, 4.635755939439164)"
Cabaña,B1,"Viajes, alojamiento y transporte","Viajes, alojamiento y transporte",[['cabaña']],1,33354,2.998141152485459e-05,4.44791888184791e-05,"(7, 7, 7.0, 5, 5, 5.0)","{'en', 'de', 'cerca', 'uno', 'el'}","[431, 817, 9, 599, 1201]",611.4,33354,0.018330635006296097,0.007043307408459184,"(2.2, 18.6, 7.440755093978087, 1.6, 10.6, 4.639864248233077)"
Cabeza,A1-A2,Salud e higiene,En el centro de salud,[['cabeza']],31,33354,0.0009294237572704923,0.0010940918083494687,"(4, 20, 7.580645161290323, 2, 9, 4.838709677419355)","{'paloma', 'él', 'contra', 'poco', 'modelar', 'no', 'sobre', 'enorme', 'yo', 'ventana', 'tener', 'blancanieves', 'el', 'fuera', 'mucho', 'mover', 'orificio', 'rubio', 'penetrar', 'a', 'su', 'cabellera', 'nuevo', 'tirar', 'primero', 'avergonzado', 'ciego', 'uno', 'doler', 'bajo', 'esparcer', 'escuchar', 'rozar', 'debajo', 'ver', 'paja', 'saber', 'pasar', 'o', 'más', 'asentir', 'revolotear', 'techo', 'con', 'dejar', 'golpe', 'retumbar', 'pelo', 'por', 'y', 'quedar', 'gacho', 'garganta', 'saco', 'ala', 'hundir', 'girar', 'que', 'caer', 'tú', 'lleno', 'empezar', 'peine', 'asomar', 'en', 'de', 'polea', 'bajar', 'sacar', 'aladino', 'agua'}","[3, 914, 3, 31, 1, 307, 42, 21, 211, 23, 166, 37, 1201, 9, 147, 17, 1, 3, 1, 745, 349, 7, 51, 9, 19, 3, 3, 599, 4, 13, 1, 36, 2, 2, 150, 9, 66, 72, 23, 163, 5, 3, 6, 269, 62, 3, 2, 8, 250, 790, 71, 1, 3, 15, 4, 2, 7, 705, 26, 177, 12, 36, 5, 15, 431, 817, 1, 16, 18, 22, 24]",130.56338028169014,33354,0.003914474434301437,0.002265147387841605,"(3.9577464788732395, 14.464788732394366, 7.809322537536423, 2.4788732394366195, 8.408450704225352, 4.670730950269257)"
Cabeza,A1-A2,Salud e higiene,Cuerpo e higiene personal,[['cabeza']],31,33354,0.0009294237572704923,0.0010940918083494687,"(4, 20, 7.580645161290323, 2, 9, 4.838709677419355)","{'paloma', 'él', 'contra', 'poco', 'modelar', 'no', 'sobre', 'enorme', 'yo', 'ventana', 'tener', 'blancanieves', 'el', 'fuera', 'mucho', 'mover', 'orificio', 'rubio', 'penetrar', 'a', 'su', 'cabellera', 'nuevo', 'tirar', 'primero', 'avergonzado', 'ciego', 'uno', 'doler', 'bajo', 'esparcer', 'escuchar', 'rozar', 'debajo', 'ver', 'paja', 'saber', 'pasar', 'o', 'más', 'asentir', 'revolotear', 'techo', 'con', 'dejar', 'golpe', 'retumbar', 'pelo', 'por', 'y', 'quedar', 'gacho', 'garganta', 'saco', 'ala', 'hundir', 'girar', 'que', 'caer', 'tú', 'lleno', 'empezar', 'peine', 'asomar', 'en', 'de', 'polea', 'bajar', 'sacar', 'aladino', 'agua'}","[3, 914, 3, 31, 1, 307, 42, 21, 211, 23, 166, 37, 1201, 9, 147, 17, 1, 3, 1, 745, 349, 7, 51, 9, 19, 3, 3, 599, 4, 13, 1, 36, 2, 2, 150, 9, 66, 72, 23, 163, 5, 3, 6, 269, 62, 3, 2, 8, 250, 790, 71, 1, 3, 15, 4, 2, 7, 705, 26, 177, 12, 36, 5, 15, 431, 817, 1, 16, 18, 22, 24]",130.56338028169014,33354,0.003914474434301437,0.002265147387841605,"(3.9577464788732395, 14.464788732394366, 7.809322537536423, 2.4788732394366195, 8.408450704225352, 4.670730950269257)"
Cabeza de ajos,A1-A2,Alimentación,Alimentos,"[['cabeza', 'de', 'ajo']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Cabina de teléfono,A1-A2,Información y medios de comunicación,Teléfono,"[['cabina', 'de', 'teléfono']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Cabina telefónica,A1-A2,Información y medios de comunicación,Teléfono,"[['cabina', 'telefónico']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Cable,B2,Vivienda,La vivienda,[['cable']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Cacahuete,B1,Alimentación,"Alimentación sana / menús, platos, recetas",[['cacahuete']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Cadena,A1-A2,Vivienda,Cuarto de baño,[['cadena']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Caducado ,B2,Alimentación,Alimentación nutritiva,[['caducado']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Caer bien,B1,Individuo y relaciones personales,Relaciones personales,"[['caer', 'bien']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Caer bien a,B1,Individuo y relaciones personales,Relaciones personales,"[['caer', 'bien', 'a']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Caer mal,B1,Individuo y relaciones personales,Relaciones personales,"[['caer', 'mal']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Caer mal a,B1,Individuo y relaciones personales,Relaciones personales,"[['caer', 'mal', 'a']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Café,A1-A2,Alimentación,Alimentos,[['café']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Café,A1-A2,Alimentación,En el restaurante,[['café']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Café,A1-A2,Alimentación,Utensilios de cocina y de mesa,[['café']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Café ,B1,Alimentación,"Alimentación sana / menús, platos, recetas",[['café']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Café con leche,A1-A2,Alimentación,En el restaurante,"[['café', 'con', 'leche']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Café solo,A1-A2,Alimentación,En el restaurante,"[['café', 'solo']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Cafetera,A1-A2,Alimentación,Utensilios de cocina y de mesa,[['cafetera']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Cafetera,B1,Labores domésticas,Labores domésticas,[['cafetera']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Cafetería,A1-A2,Ciudad,Ciudad,[['cafetería']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Cajero,A1-A2,Trabajo,Profesiones,[['cajero']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Cajero automático,A1-A2,Ciudad,Ciudad,"[['cajero', 'automático']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Cajero automático,B1,Economía,Economía,"[['cajero', 'automático']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Cajón,A1-A2,Trabajo,En la oficina,[['cajón']],1,33354,2.998141152485459e-05,4.6597245428882866e-05,"(6, 6, 6.0, 6, 6, 6.0)","{'encontrar', 'valioso', 'y', 'uno', 'haber', 'donde'}","[68, 2, 790, 599, 249, 32]",290.0,33354,0.00869460934220783,0.004675178315130088,"(2.8333333333333335, 16.5, 7.027580600708573, 2.3333333333333335, 10, 5.047358576977021)"
Cajón,A1-A2,Vivienda,Dormitorio,[['cajón']],1,33354,2.998141152485459e-05,4.6597245428882866e-05,"(6, 6, 6.0, 6, 6, 6.0)","{'encontrar', 'valioso', 'y', 'uno', 'haber', 'donde'}","[68, 2, 790, 599, 249, 32]",290.0,33354,0.00869460934220783,0.004675178315130088,"(2.8333333333333335, 16.5, 7.027580600708573, 2.3333333333333335, 10, 5.047358576977021)"
Calabacín ,B1,Alimentación,"Alimentación sana / menús, platos, recetas",[['calabacín']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Calcetín,A1-A2,Compras y tiendas,Ropa,[['calcetín']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Calcio,B2,Alimentación,Alimentación nutritiva,[['calcio']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Calcular,B2,Ciencia y tecnología,Ciencia y tecnología,[['calcular']],1,33354,2.998141152485459e-05,7.947274330105775e-06,"(12, 12, 12.0, 6, 6, 6.0)","{'dos', 'semana', 'uno'}","[27, 10, 599]",212.0,33354,0.006356059243269173,0.0035225370735974476,"(3, 16.333333333333332, 8.124128691852675, 2, 9.333333333333334, 4.515476411302789)"
Cálculo,B2,Ciencia y tecnología,Ciencia y tecnología,[['cálculo']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Calefacción,A1-A2,Vivienda,Casa,[['calefacción']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Calefacción,B1,Vivienda,Vivienda,[['calefacción']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Calendario,A1-A2,Trabajo,En la oficina,[['calendario']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Calentamiento,B1,Medioambiente,Desastres naturales,[['calentamiento']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Calentamiento global,B1,Medioambiente,Problemas medioambientales,"[['calentamiento', 'global']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Calentamiento global,B2,Medioambiente,Problemas medioambientales,"[['calentamiento', 'global']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Calentar,A1-A2,Vivienda,Cocina,[['calentar']],1,33354,2.998141152485459e-05,2.2432648840302238e-05,"(20, 20, 20.0, 6, 6, 6.0)","{'puchero', 'quedar', 'el', 'hogar', 'ardiar', 'que'}","[1, 71, 1201, 15, 2, 705]",332.5,33354,0.00996881933201415,0.0034573562310996914,"(6.166666666666667, 20, 10.588861469702229, 2.6666666666666665, 8.333333333333334, 4.815737788349551)"
Calentar ,B1,Alimentación,"Alimentación sana / menús, platos, recetas",[['calentar']],1,33354,2.998141152485459e-05,2.2432648840302238e-05,"(20, 20, 20.0, 6, 6, 6.0)","{'puchero', 'quedar', 'el', 'hogar', 'ardiar', 'que'}","[1, 71, 1201, 15, 2, 705]",332.5,33354,0.00996881933201415,0.0034573562310996914,"(6.166666666666667, 20, 10.588861469702229, 2.6666666666666665, 8.333333333333334, 4.815737788349551)"
Caliente ,B1,Alimentación,"Alimentación sana / menús, platos, recetas",[['caliente']],1,33354,2.998141152485459e-05,5.9259230112646456e-05,"(9, 9, 9.0, 5, 5, 5.0)","{'pero', 'estar', 'mucho'}","[139, 221, 147]",169.0,33354,0.005066858547700425,0.0055674254104211805,"(2.6666666666666665, 18.333333333333332, 7.530377729398345, 1, 10.333333333333334, 4.192308393565875)"
Calle ,A1-A2,Ciudad,Ciudad,[['calle']],8,33354,0.00023985129219883673,0.0003077204103865229,"(5, 12, 8.625, 3, 7, 4.875)","{'ir', 'cachivache', 'tratar', 'el', 'lucir', 'mucho', 'cruzar', 'a', 'su', 'poblar', 'ver', 'sol', 'aunque', 'salir', 'por', 'comprar', 'andado', 'deprisa', 'en', 'de', 'pinocho'}","[100, 1, 27, 1201, 3, 147, 4, 745, 349, 1, 150, 10, 13, 59, 250, 14, 1, 1, 431, 817, 81]",209.76190476190476,33354,0.0062889579889040224,0.003221125066104893,"(3.761904761904762, 14.761904761904763, 7.623394728200417, 2.238095238095238, 8.714285714285714, 4.664338206231144)"
Callejero,B1,"Viajes, alojamiento y transporte","Viajes, alojamiento y transporte",[['callejero']],1,33354,2.998141152485459e-05,1.1740856035012611e-05,"(11, 11, 11.0, 8, 8, 8.0)","{'de', 'y', 'orquesta', 'uno', 'pinocho'}","[817, 790, 1, 599, 81]",457.6,33354,0.01371949391377346,0.005368487877434182,"(3.8, 17.4, 8.388610126408372, 2.6, 10.6, 5.329316619643788)"
Calmante,B1,Salud y cuidados personales,En el hospital,[['calmante']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Calmante,B2,Salud y cuidados personales,Salud y enfermedad,[['calmante']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Calor,A1-A2,Geografía y naturaleza,Fenómenos atmosféricos,[['calor']],3,33354,8.994423457456377e-05,0.00012261032601842246,"(5, 20, 11.666666666666666, 4, 6, 5.0)","{'ideal', 'él', 'a', 'de', 'puchero', 'sin', 'cocinero', 'quedar', 'dar', 'fogata', 'ser', 'uno', 'para', 'el', 'dormido'}","[2, 914, 745, 817, 1, 66, 3, 71, 73, 1, 421, 599, 203, 1201, 15]",342.1333333333333,33354,0.010257640263036917,0.004607801566412247,"(5, 18.133333333333333, 9.181562016010439, 2.1333333333333333, 9.6, 4.7317592823130274)"
