Lexical item,Level,Count,Total,Frequency,TFIDF,Tree,Context count,Context total,Context frequency,Context TFIDF,Context tree
A cobro revertido,B2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
A fuego lento,B2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
A la derecha,A1-A2,3,73606,4.0757546939108224e-05,6.248522894684837e-05,"(6, 15, 10.0, 3, 5, 4.333333333333333)",645.5,73606,0.00876966551639812,0.0032605070032249712,"(5.666666666666667, 23.083333333333332, 10.080943652011557, 2.75, 12, 5.3278011627596005)"
A la derecha de,A1-A2,1,73606,1.3585848979702741e-05,1.8740489328323595e-05,"(9, 9, 9.0, 5, 5, 5.0)",797.75,73606,0.010838111023557863,0.004355730250793499,"(4, 26.5, 9.390269907163358, 2.25, 14, 5.665997852171746)"
A la izquierda,A1-A2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
A la izquierda de,A1-A2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
A la plancha,A1-A2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
A pie,A1-A2,12,73606,0.0001630301877564329,7.927033994160628e-05,"(5, 20, 12.166666666666666, 3, 11, 6.833333333333333)",412.2105263157895,73606,0.0056002299583700985,0.002975830335808695,"(3.3947368421052633, 27.92105263157895, 10.176912248390638, 1.868421052631579, 14.631578947368421, 5.771738738513173)"
A tiempo completo,A1-A2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
A tiempo parcial,A1-A2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
ADSL,B2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Abdominales,B1,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Abeja,B1,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Abierto,A1-A2,4,73606,5.4343395918810965e-05,2.2478210910036798e-05,"(8, 19, 14.25, 10, 12, 11.25)",612.5,73606,0.008321332500067929,0.003887140780154929,"(2.7857142857142856, 29.928571428571427, 9.928793393657172, 1.5714285714285714, 15.285714285714286, 5.872031644440878)"
Abogado,A1-A2,1,73606,1.3585848979702741e-05,3.331642547257528e-05,"(6, 6, 6.0, 3, 3, 3.0)",561.8333333333334,73606,0.0076329828184296565,0.003855857187215597,"(2.6666666666666665, 26.333333333333332, 8.958454431770301, 1.3333333333333333, 13.5, 5.1909842890857485)"
Abogado criminalista,B2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Abogado defensor,B2,1,73606,1.3585848979702741e-05,3.5276215206256176e-05,"(6, 6, 6.0, 3, 3, 3.0)",702.8333333333334,73606,0.009548587524567742,0.005165003906087914,"(2, 31, 9.41595148017644, 1, 15.833333333333334, 5.5831527267087315)"
Abono orgánico,B2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Abrigo,A1-A2,1,73606,1.3585848979702741e-05,4.954954799294434e-05,"(6, 6, 6.0, 3, 3, 3.0)",911.0,73606,0.012376708420509197,0.005378185829277242,"(2.8, 28.4, 8.38504312847184, 1.4, 13.6, 4.703216389261888)"
Abril,A1-A2,1,73606,1.3585848979702741e-05,3.978087931945904e-05,"(6, 6, 6.0, 4, 4, 4.0)",911.0,73606,0.012376708420509199,0.003388639947451487,"(4, 20.25, 7.549068491032777, 2.25, 10.5, 4.533638850797236)"
Abrir una cuenta,B1,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Abrochar,A1-A2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Abrocharse,A1-A2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Abrocharse el cinturón,A1-A2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Abstracto,B2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Abuelo,A1-A2,2,73606,2.7171697959405482e-05,0.00018278928595278666,"(4, 7, 5.5, 2, 4, 3.0)",825.5,73606,0.011215118332744613,0.004877879202381049,"(2.1, 29.4, 9.310498524053804, 1.1, 16.2, 5.494649286906204)"
Abundancia,B2,1,73606,1.3585848979702741e-05,6.754976919588976e-06,"(14, 14, 14.0, 6, 6, 6.0)",929.6666666666666,73606,0.012630310934796982,0.007057814883070503,"(2, 32.333333333333336, 8.995982228468135, 1, 15.666666666666666, 5.238939676728914)"
Abundancia de,B2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Aburrido,B1,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Aburrimiento,B1,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Aburrirse,B1,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Academia,A1-A2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Acceder,B1,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Accidente de tráfico,B1,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Acciones,B2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Accionista,B2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Aceite,A1-A2,2,73606,2.7171697959405482e-05,6.540690879091657e-05,"(5, 11, 8.0, 4, 5, 4.5)",825.4285714285714,73606,0.01121414791496035,0.004620514599676415,"(2.7142857142857144, 29.285714285714285, 9.119526735004866, 1.2857142857142858, 14.142857142857142, 5.100575970181711)"
Aceite de oliva,B1,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Aceite vegetal,B1,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Aceitera,A1-A2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Aceituna,B1,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Aceitunas,A1-A2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Acelerar,B1,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Acera,A1-A2,2,73606,2.7171697959405482e-05,2.6491483638248896e-05,"(10, 15, 12.5, 5, 8, 6.5)",509.3,73606,0.006919272885362606,0.003256894216821504,"(3.3, 27, 9.960811409932154, 1.8, 15, 5.827319518175688)"
Acertar,B2,5,73606,6.79292448985137e-05,0.00012627782284184387,"(6, 13, 10.0, 5, 7, 5.8)",619.5,73606,0.008416433442925848,0.004409828690411772,"(2.7, 29.2, 9.432010697010291, 1.65, 15.75, 5.641863893344937)"
Acierto,B2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Acorde con sus capacidades,B2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Acostarse,A1-A2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Actitud,B2,1,73606,1.3585848979702741e-05,0.00016846846317601077,"(3, 3, 3.0, 2, 2, 2.0)",508.0,73606,0.006901611281688993,0.0050258673486400845,"(2.3333333333333335, 27.333333333333332, 9.365108595270597, 1.3333333333333333, 15.666666666666666, 5.7406178240391545)"
Actividad,A1-A2,1,73606,1.3585848979702741e-05,0.00010562826939480452,"(5, 5, 5.0, 5, 5, 5.0)",505.3333333333333,73606,0.006865382351076452,0.00419177484567162,"(2.8333333333333335, 28.833333333333332, 9.566271068004086, 1.8333333333333333, 15.333333333333334, 5.935134080416789)"
Acto,B2,2,73606,2.7171697959405482e-05,3.917677430436466e-05,"(6, 15, 10.5, 5, 14, 9.5)",515.0,73606,0.006996712224546912,0.003073769139371879,"(4.666666666666667, 25.77777777777778, 10.395195332252026, 3.3333333333333335, 15.222222222222221, 6.855846343257926)"
Actor,B2,1,73606,1.3585848979702741e-05,6.965498788234789e-05,"(4, 4, 4.0, 3, 3, 3.0)",1012.5,73606,0.013755672091949027,0.003264196533941193,"(3, 19, 6.301136363636363, 2, 10, 4.073616600790514)"
Actriz,B2,2,73606,2.7171697959405482e-05,9.057794196213588e-05,"(13, 14, 13.5, 5, 6, 5.5)",451.2857142857143,73606,0.0061310995609829945,0.0025196645725926578,"(6, 23.285714285714285, 10.658603988718985, 2.5714285714285716, 11.285714285714286, 5.3434435505855005)"
Acuarela,B2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Acuario,B1,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Acusado,B1,1,73606,1.3585848979702741e-05,1.0164333195022967e-05,"(17, 17, 17.0, 6, 6, 6.0)",284.3333333333333,73606,0.0038629097265621463,0.0028605705338564822,"(3.1666666666666665, 23, 9.948028933674866, 1.8333333333333333, 12.5, 5.0296736590097835)"
Acusar,B2,4,73606,5.4343395918810965e-05,0.00030492527363625975,"(3, 6, 4.75, 2, 4, 2.5)",688.3333333333334,73606,0.009351592714362054,0.004308062563530637,"(2.5, 28.083333333333332, 9.151643554820081, 1.25, 14.75, 5.063825490682263)"
Acuse de recibo,B2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Acuíferos,B2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Adelgazar,B1,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Aditivos,B2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Adiós,A1-A2,5,73606,6.79292448985137e-05,0.0008964130158207451,"(1, 7, 3.8, 1, 4, 2.0)",485.5,73606,0.006595929679645681,0.0032210915519560834,"(2.5, 22.25, 8.24699918979161, 1.375, 12.25, 4.6374289919600455)"
Adjuntar,B1,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Administrativo,A1-A2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Admiración,B2,2,73606,2.7171697959405482e-05,7.175033882720557e-05,"(5, 13, 9.0, 3, 7, 5.0)",491.0,73606,0.006670651849034046,0.0043442490418654734,"(2.5555555555555554, 28.666666666666668, 9.74111124550026, 1.4444444444444444, 16.444444444444443, 5.797992153414846)"
Adolescencia,B1,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Adolescente,B1,1,73606,1.3585848979702741e-05,5.419387536272375e-05,"(11, 11, 11.0, 4, 4, 4.0)",540.6,73606,0.007344509958427302,0.005050800059916948,"(2.6, 28, 8.89075113190383, 1.4, 13.6, 5.042332568165249)"
Adoptado,B2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Adoptar,B1,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Adorar,B2,1,73606,1.3585848979702741e-05,6.141972541108691e-05,"(12, 12, 12.0, 4, 4, 4.0)",638.8,73606,0.008678640328234111,0.004007333418557046,"(3.4, 28.2, 10.312978592844917, 1.6, 15.8, 5.882237974751569)"
Adquirir experiencia,B1,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Adulto,B1,1,73606,1.3585848979702741e-05,3.2427208835534335e-05,"(16, 16, 16.0, 7, 7, 7.0)",563.3333333333334,73606,0.007653361591899211,0.004328815978716119,"(3, 30.166666666666668, 10.226777909992899, 1.6666666666666667, 15.166666666666666, 5.833289221808803)"
Aeropuerto,A1-A2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Afeitarse,B1,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Aficionado,B2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Afición,B1,4,73606,5.4343395918810965e-05,0.00021201549053535192,"(6, 16, 11.75, 3, 10, 6.75)",372.375,73606,0.0050590305138168085,0.0034799550455996563,"(3.625, 27, 10.106886105284408, 2.0625, 14.625, 5.849099273594505)"
Agenda,A1-A2,1,73606,1.3585848979702741e-05,2.4987319104431457e-05,"(6, 6, 6.0, 6, 6, 6.0)",720.8,73606,0.009792679944569737,0.0042293212119380195,"(3.2, 25, 8.965153353630138, 1.4, 14.8, 5.452531497135491)"
Agente,B2,1,73606,1.3585848979702741e-05,2.546647105633788e-05,"(7, 7, 7.0, 4, 4, 4.0)",4.0,73606,5.4343395918810965e-05,0.00019315731237015395,"(5.666666666666667, 15.333333333333334, 8.527777777777779, 4, 7, 5.5)"
Agobiado,B2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Agobiarse,B2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Agosto,A1-A2,1,73606,1.3585848979702741e-05,1.8278172841240757e-05,"(6, 6, 6.0, 4, 4, 4.0)",692.0,73606,0.009401407493954296,0.0039476677822431186,"(3, 29.2, 9.861719410955747, 1.8, 15.2, 5.830032467203194)"
Agotar,B2,1,73606,1.3585848979702741e-05,1.070885104475634e-05,"(12, 12, 12.0, 8, 8, 8.0)",1006.1666666666666,73606,0.013669628381744243,0.005427446528674965,"(3.8333333333333335, 28.666666666666668, 9.715040699655713, 2.1666666666666665, 15.5, 5.916351562849106)"
Agradable,A1-A2,5,73606,6.79292448985137e-05,7.356587932198701e-05,"(5, 14, 9.6, 4, 10, 6.6)",456.3157894736842,73606,0.006199437402843303,0.0034323545963643215,"(2.789473684210526, 25.473684210526315, 8.90023455646515, 1.7894736842105263, 13.947368421052632, 5.498127471729019)"
Agrio,B2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Agua,B1,17,73606,0.0002309594326549466,0.0004705531796202112,"(3, 23, 8.705882352941176, 1, 11, 5.352941176470588)",336.7755102040816,73606,0.004575381221694993,0.0025299979553396264,"(4.020408163265306, 24.142857142857142, 9.87180297336023, 2.2244897959183674, 13.061224489795919, 5.6144381579008185)"
Agua mineral,A1-A2,1,73606,1.3585848979702741e-05,4.0321912505868314e-05,"(5, 5, 5.0, 4, 4, 4.0)",376.4,73606,0.005113713555960112,0.0025646056409650707,"(3.8, 18.6, 7.762919699683677, 2.8, 9.8, 4.874582462394498)"
Agua oxigenada,B1,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Agujero,B1,2,73606,2.7171697959405482e-05,2.724081014590844e-05,"(4, 8, 6.0, 3, 6, 4.5)",825.3636363636364,73606,0.011213265716974653,0.004070576786923353,"(2.909090909090909, 27.727272727272727, 9.210717433766694, 1.8181818181818181, 14.727272727272727, 5.592124380714486)"
Ahorro,B1,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Ahorros,B2,2,73606,2.7171697959405482e-05,0.00010706918473994383,"(5, 5, 5.0, 3, 5, 4.0)",1216.0,73606,0.016520392359318535,0.004556153152079264,"(2.6666666666666665, 26.666666666666668, 8.517805607091322, 1.6666666666666667, 13.666666666666666, 5.259137515348695)"
Aire acondicionado,A1-A2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Ajo,A1-A2,1,73606,1.3585848979702741e-05,1.923802172908746e-05,"(6, 6, 6.0, 3, 3, 3.0)",233.75,73606,0.003175692199005516,0.0025335880197825743,"(3.75, 22, 8.843910852474043, 2.25, 11.5, 4.707623452437613)"
Al contado,B2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Al dedillo,B2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Al lado,A1-A2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Al lado de,A1-A2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Al vapor,B2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Ala delta,B1,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Alarma,B2,3,73606,4.0757546939108224e-05,7.205556465213008e-05,"(5, 15, 9.0, 3, 6, 4.0)",712.7142857142857,73606,0.009682828651390998,0.004184251526975628,"(3.142857142857143, 25.428571428571427, 8.628931117901706, 1.7142857142857142, 12.571428571428571, 4.90569487144204)"
Albahaca,B2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Albañil,B2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Alcohol,B1,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Alegato,B2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Alegrarse,B1,1,73606,1.3585848979702741e-05,8.398079413543051e-06,"(9, 9, 9.0, 7, 7, 7.0)",778.5,73606,0.010576583430698585,0.004670558961062179,"(2, 31.5, 9.143694715273236, 1.5, 15.5, 5.202490223931932)"
Alegre,B1,9,73606,0.00012227264081732467,0.00011338411174705089,"(5, 17, 11.0, 4, 11, 7.0)",444.78125,73606,0.00604273089150341,0.003291032199889833,"(3.125, 26.09375, 9.582059035339876, 1.625, 14.75, 5.624702254255743)"
Alegría,B1,9,73606,0.00012227264081732467,0.00012677656423005248,"(5, 17, 10.444444444444445, 4, 9, 5.666666666666667)",394.7142857142857,73606,0.0053625286758455255,0.002882915494368108,"(3.257142857142857, 26.714285714285715, 9.77533754479689, 1.9142857142857144, 13.371428571428572, 5.71273603103966)"
Alergia,A1-A2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Alfombra,A1-A2,1,73606,1.3585848979702741e-05,0.00010229708993426965,"(16, 16, 16.0, 4, 4, 4.0)",852.0,73606,0.011575143330706736,0.003410307861329793,"(9, 25.5, 12.758823069580673, 2.5, 11, 4.924570791343845)"
Alfombrilla,A1-A2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Algodón,B1,2,73606,2.7171697959405482e-05,1.5641056414614955e-05,"(12, 13, 12.5, 7, 11, 9.0)",489.6363636363636,73606,0.0066521256913344515,0.0029340062880151706,"(5.545454545454546, 26.09090909090909, 10.761085557125183, 2.6363636363636362, 13.909090909090908, 6.435622228381848)"
Alimento,B1,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Alimentos frescos,B2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Alimentos orgánicos,B2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Alimentos ricos en calorías,B2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Aliviado,B2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Aliñado,B1,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Almacenar,B2,1,73606,1.3585848979702741e-05,2.067916063815017e-05,"(10, 10, 10.0, 4, 4, 4.0)",826.8,73606,0.011232779936418228,0.005589368845937447,"(2.2, 29.4, 9.545268851672496, 1.2, 17, 5.525822169411718)"
Almendra,B2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Almohada,A1-A2,2,73606,2.7171697959405482e-05,7.511686963350665e-05,"(7, 9, 8.0, 6, 10, 8.0)",614.3333333333334,73606,0.00834623988986405,0.0034894700211238125,"(2.4444444444444446, 27.555555555555557, 9.37617176031814, 1.4444444444444444, 15.333333333333334, 5.56562330003777)"
Alojamiento,A1-A2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Alojamiento y desayuno,A1-A2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Alojarse,B1,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Alquilar,B1,1,73606,1.3585848979702741e-05,4.6130435269719614e-05,"(5, 5, 5.0, 4, 4, 4.0)",368.2,73606,0.005002309594326549,0.0035622444876394505,"(3.2, 24.8, 8.789623097297174, 1.8, 14.2, 5.4322215856610425)"
Alquilar una película,B1,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Alquiler,B1,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Alto,B1,21,73606,0.0002853028285737576,0.00024250642931289838,"(4, 25, 9.904761904761905, 3, 10, 5.761904761904762)",340.7959183673469,73606,0.0046300018798378795,0.0024115910584714714,"(3.5306122448979593, 23.510204081632654, 9.517083848185607, 2.163265306122449, 13.122448979591837, 5.571861631711656)"
Alubia,B1,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Alumno,A1-A2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Alérgico,A1-A2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Amable,B2,3,73606,4.0757546939108224e-05,9.760908723341131e-05,"(8, 20, 12.0, 5, 8, 7.0)",544.4,73606,0.007396136184550172,0.003743526801846808,"(3.066666666666667, 28.533333333333335, 10.161375547737858, 1.6, 15.133333333333333, 5.951863708018218)"
Amargo,B2,1,73606,1.3585848979702741e-05,3.279208249276272e-06,"(19, 19, 19.0, 11, 11, 11.0)",376.8333333333333,73606,0.005119600757184649,0.002668091361561591,"(3.8333333333333335, 28.333333333333332, 11.979452269886062, 2.6666666666666665, 14.5, 6.3880463165662)"
Amarillo,A1-A2,3,73606,4.0757546939108224e-05,4.4590794888543156e-05,"(6, 17, 11.333333333333334, 2, 8, 5.666666666666667)",442.85714285714283,73606,0.006016590262439786,0.0030975887622291722,"(3.0714285714285716, 25.857142857142858, 9.714291489173906, 1.8571428571428572, 14.428571428571429, 5.893344814728516)"
Ambicioso,B2,1,73606,1.3585848979702741e-05,5.11831045092391e-05,"(8, 8, 8.0, 8, 8, 8.0)",432.0,73606,0.005869086759231585,0.003721216894800828,"(2.4, 25.6, 9.233476609491369, 1.6, 13.8, 5.663324329763444)"
Ambulancia,A1-A2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Amistad,B1,2,73606,2.7171697959405482e-05,0.00010869353035456305,"(7, 19, 13.0, 6, 6, 6.0)",1000.75,73606,0.013596038366437519,0.005242041770282783,"(2.5, 31.375, 9.797030168337908, 1.5, 15.25, 5.655003175823185)"
Amueblado,A1-A2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Ancho,B2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Andén,B2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Angustia,B2,1,73606,1.3585848979702741e-05,7.214258148407799e-06,"(15, 15, 15.0, 5, 5, 5.0)",681.0,73606,0.009251963155177567,0.003955984128959865,"(2.3333333333333335, 31.333333333333332, 10.13496051101093, 1.6666666666666667, 15.333333333333334, 5.818446492816241)"
Angustiarse,B2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Anillo,A1-A2,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Anillo de oro,B1,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Anillo de plata,B1,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Animado,B2,1,73606,1.3585848979702741e-05,9.994927641772583e-05,"(4, 4, 4.0, 2, 2, 2.0)",409.0,73606,0.005556612232698421,0.005083166029961346,"(2.3333333333333335, 29.666666666666668, 9.25412416875147, 1, 15.333333333333334, 5.4106488905994965)"
Animal acuático,B1,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Animal de compañía,B1,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Aniversario,B1,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
Aniversario de boda,B1,0,73606,0.0,0.0,"(None, None, None, None, None, None)",0.0,73606,0.0,0.0,"(None, None, None, None, None, None)"
