Lexical item,Level,Count,Total,Frequency,TFIDF,Tree,Context count,Context total,Context frequency,Context TFIDF,Context tree
antiguo amigo,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
antiguo testamento,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
antiinflamatorio,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
antipático,A1,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
antivirus,B1,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
anual,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
anular,B1,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
anular un billete,B1,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
anular una reserva,B1,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
anunciar,B2,1,74564,1.3411297677163242e-05,3.64501902342892e-05,"(8, 8, 8.0, 4, 4, 4.0)",603.1666666666666,74564,0.008089247715608962,0.004246347617801386,"(3, 27.5, 9.200054778267145, 1.8333333333333333, 15.5, 5.0042625032692465)"
anunciar un vuelo,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
anuncio,A2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
anuncio de trabajo,B1,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
apagar,A2,5,74564,6.705648838581621e-05,0.00017723297882354643,"(2, 17, 9.0, 3, 8, 4.6)",642.75,74564,0.008620111581996675,0.0037335183088496224,"(2.625, 28.5625, 9.6207753745404, 1.6875, 15.25, 5.303898790582591)"
apagar la luz,A2,1,74564,1.3411297677163242e-05,3.464505818236048e-05,"(8, 8, 8.0, 3, 3, 3.0)",1158.0,74564,0.015530282710155035,0.0035055849407879705,"(2, 27.5, 8.97999694437057, 1.5, 14.5, 4.902395273959813)"
apagar la sed,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
apagar un electrodoméstico,B1,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
apagarse,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
apagarse una estrella,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
aparato,B1,2,74564,2.6822595354326485e-05,5.631657369463733e-05,"(7, 9, 8.0, 7, 10, 8.5)",760.8888888888889,74564,0.010204507388134876,0.003408265863300274,"(3.7777777777777777, 25.11111111111111, 9.185770919264302, 2.888888888888889, 15, 5.978916551800742)"
aparato digestivo,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
aparcamiento,A1,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
aparcar,B1,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
aparcar en zona azul,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
aparcar en zona prohibida,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
aparcar en zona verde,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
aparejador,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
apartado de correos,B1,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
apartamento,A1,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
apasionado,B2,1,74564,1.3411297677163242e-05,5.6233964060370815e-05,"(9, 9, 9.0, 4, 4, 4.0)",101.0,74564,0.0013545410653934876,0.001059342903758081,"(6.666666666666667, 15.333333333333334, 9.509463902936464, 3.1666666666666665, 8.666666666666666, 4.8966722856964475)"
apellidarse,A2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
apellido,A1,2,74564,2.6822595354326485e-05,8.8327926674486e-05,"(5, 13, 9.0, 3, 5, 4.0)",632.625,74564,0.008484322193015396,0.0035444973444679058,"(6, 23.375, 10.286256374045907, 2.5, 12.625, 4.898024764550426)"
apenado,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
aperitivo,A2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
apetecible,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
apetito,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
