Lexical item,Level,Count,Total,Frequency,TFIDF,Tree,Context count,Context total,Context frequency,Context TFIDF,Context tree
ropa de mujer,A2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
ropa de niño,A2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
ropa de temporada,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
ropa de verano,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
ropa interior,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
rosa,A1,44,76410,0.0005758408585263709,0.001145878160997905,"(3, 24, 8.477272727272727, 1, 12, 4.181818181818182)",316.3918918918919,76410,0.004140713151313858,0.0030035043563255955,"(3.364864864864865, 18.91891891891892, 7.642024709655379, 1.837837837837838, 11.405405405405405, 4.275812375754794)"
rotonda,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
rotulador,A2,9,76410,0.00011778563015312132,0.00011712575186469454,"(4, 9, 6.444444444444445, 3, 5, 3.5555555555555554)",740.45,76410,0.009690485538542076,0.004558735909967654,"(2.55, 20, 7.0188420550957105, 1.6, 13.05, 4.210192727166435)"
rotulador de punta fina,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
rotulador de punta gruesa,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
rotulador fluorescente,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
rubio,A2,12,76410,0.00015704750687082843,0.00015505608182685875,"(3, 15, 8.083333333333334, 3, 10, 4.833333333333333)",406.8484848484849,76410,0.0053245450183023795,0.003015650105892339,"(3.121212121212121, 17.848484848484848, 7.416771547116168, 1.878787878787879, 10.666666666666666, 4.3025002978985505)"
rueda,A2,10,76410,0.00013087292239235702,0.0002546828952788171,"(4, 14, 9.0, 2, 9, 4.7)",504.6666666666667,76410,0.006604720150067618,0.0035501021540112797,"(3.3333333333333335, 19.074074074074073, 7.7402811729466725, 1.7407407407407407, 11.62962962962963, 4.32582287171775)"
rueda de prensa,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
rueda de repuesto,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
rueda pinchada,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
rumor,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
rural,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
ruta,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sábado,A1,14,76410,0.00018322209134929982,0.00020335105034460758,"(3, 19, 8.428571428571429, 2, 8, 4.5)",562.3125,76410,0.007359148017275226,0.0044151379659401295,"(2.625, 21.53125, 7.410351634625244, 1.40625, 12.84375, 4.178755505449186)"
sábana,A2,3,76410,3.926187671770711e-05,5.137746250208947e-05,"(7, 8, 7.333333333333333, 3, 8, 4.666666666666667)",745.0,76410,0.009750032718230599,0.004637416917351963,"(2.909090909090909, 22, 7.286285158784615, 1.5454545454545454, 13.909090909090908, 4.4696488911282035)"
sándwich,A1,8,76410,0.00010469833791388561,0.00016657056798772757,"(4, 10, 7.25, 2, 5, 3.5)",515.8636363636364,76410,0.006751258164685726,0.0031963912864418774,"(3.4545454545454546, 17.818181818181817, 7.379648367668987, 1.7727272727272727, 11, 4.121743490644191)"
sándwich mixto,A2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
séptimo,A1,1,76410,1.3087292239235702e-05,9.239993823407454e-06,"(12, 12, 12.0, 7, 7, 7.0)",390.0,76410,0.005104043973301923,0.0033885117616370276,"(3.4, 21.2, 8.07657017796002, 2.2, 12, 4.812860370181349)"
símbolo,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
símbolo químico,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
síntesis,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
síntoma,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sabbat,A2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
saber,A1,153,76410,0.0020023557126030624,0.0032906558174670454,"(2, 23, 6.810457516339869, 1, 17, 4.189542483660131)",162.05820105820106,76410,0.0021209030370134938,0.0018138970974445378,"(3.105820105820106, 17.227513227513228, 7.353817468309162, 1.7407407407407407, 9.894179894179894, 4.1531061880516305)"
