Lexical item,Level,Count,Total,Frequency,TFIDF,Tree,Context count,Context total,Context frequency,Context TFIDF,Context tree
contestador automático,B1,0,76069,0.0,0.0,"(None, None, None, None, None, None)",0.0,76069,0.0,0.0,"(None, None, None, None, None, None)"
contestar,A2,16,76069,0.00021033535342912356,0.0005527129469851857,"(2, 15, 6.8125, 2, 7, 3.625)",293.6744186046512,76069,0.003860632039393855,0.002337057345963967,"(3.255813953488372, 19.27906976744186, 8.183260980895897, 1.7674418604651163, 18.53488372093023, 4.598161348037062)"
contestar al teléfono,A2,0,76069,0.0,0.0,"(None, None, None, None, None, None)",0.0,76069,0.0,0.0,"(None, None, None, None, None, None)"
continental,B2,0,76069,0.0,0.0,"(None, None, None, None, None, None)",0.0,76069,0.0,0.0,"(None, None, None, None, None, None)"
continente,A2,0,76069,0.0,0.0,"(None, None, None, None, None, None)",0.0,76069,0.0,0.0,"(None, None, None, None, None, None)"
continuar,A2,16,76069,0.00021033535342912356,0.0001841467119830706,"(3, 15, 8.25, 3, 10, 5.5)",330.82,76069,0.004348946351338916,0.002406302727850225,"(3.3, 19.08, 8.297896309179224, 1.9, 16.64, 4.6078768643413195)"
continuar los estudios,B2,0,76069,0.0,0.0,"(None, None, None, None, None, None)",0.0,76069,0.0,0.0,"(None, None, None, None, None, None)"
contra reembolso,B2,0,76069,0.0,0.0,"(None, None, None, None, None, None)",0.0,76069,0.0,0.0,"(None, None, None, None, None, None)"
contrabajo,B2,0,76069,0.0,0.0,"(None, None, None, None, None, None)",0.0,76069,0.0,0.0,"(None, None, None, None, None, None)"
contractura,B2,0,76069,0.0,0.0,"(None, None, None, None, None, None)",0.0,76069,0.0,0.0,"(None, None, None, None, None, None)"
contradecir,B2,0,76069,0.0,0.0,"(None, None, None, None, None, None)",0.0,76069,0.0,0.0,"(None, None, None, None, None, None)"
