Lexical item,Level,Count,Total,Frequency,TFIDF,Tree,Context count,Context total,Context frequency,Context TFIDF,Context tree
ir a la iglesia,A1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir a la mezquita,A1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir a la montaña,A1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir a la playa,A1,2,73639,2.7159521449232066e-05,5.978768536172585e-05,"(10, 18, 14.0, 3, 7, 5.0)",685.2857142857143,73639,0.009306016027997587,0.0049758529301620865,"(4.571428571428571, 27.285714285714285, 10.63810696347855, 2, 16.428571428571427, 5.538895155604211)"
ir a la sinagoga,A1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir a madrid,A1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir a misa,B1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir a trabajar,A2,2,73639,2.7159521449232066e-05,0.00015241533546610385,"(4, 5, 4.5, 5, 6, 5.5)",585.5,73639,0.007950949904262686,0.004725044664838019,"(2.5, 28.375, 9.191200980942343, 1.5, 15.375, 5.302474962219747)"
ir a un bar,A1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir a un café,A1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir a un concierto,A1,1,73639,1.3579760724616033e-05,4.5230952779518495e-05,"(8, 8, 8.0, 4, 4, 4.0)",622.8,73639,0.008457474979290865,0.003135474447066233,"(4.6, 23.2, 9.331448682783588, 1.8, 12.4, 4.818449657916424)"
ir a un museo,A1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir a un restaurante,A1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir a una discoteca,A1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir a ver un piso,B1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir al campo,A1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir al cine,A1,1,73639,1.3579760724616033e-05,1.66566221266497e-05,"(10, 10, 10.0, 8, 8, 8.0)",796.8,73639,0.010820353345374055,0.0045417093805445174,"(2.6, 25, 8.9337753004746, 1.2, 16, 5.277823650761886)"
ir al circo,A1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir al gimnasio,A1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir al hospital,A1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir al médico,A1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir al parque,A1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir al teatro,A1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir andando,A1,1,73639,1.3579760724616033e-05,2.9554556147879812e-06,"(19, 19, 19.0, 11, 11, 11.0)",292.4,73639,0.003970722035877728,0.003453577218170963,"(3.2, 26.4, 10.33908253720008, 1.8, 15.2, 5.659050416084996)"
ir bien con,B1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir bien con todo,B1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir con retraso,B1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir de acampada,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir de camping,B1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir de compras,A2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir de copas,B1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir de corbata,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir de excursión,A2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir de fiesta,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir de juerga,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir de marcha,B1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir de paseo,A2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir de pesca,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir de rebajas,B1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir de tapas,B1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir de tiendas,A2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir de traje,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir de uniforme,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir de urgencias,B1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir de vacaciones,A2,1,73639,1.3579760724616033e-05,1.6233502868642003e-05,"(10, 10, 10.0, 5, 5, 5.0)",862.3333333333334,73639,0.011710280331527226,0.005157902120331619,"(2.5, 26.166666666666668, 9.119458406624265, 1.5, 15.166666666666666, 5.169422069127745)"
